Timestamp,Name,Value
11.773693,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":15.423704147338867,""ts"":61581.100888,""v"":0}}"
11.774787,"NT:/limelight-front/tl",34.02557373046875
11.774824,"NT:/limelight-front/tc",0.38823530077934265;0.5058823823928833;0.45490196347236633
11.774843,"NT:/limelight-front/hb",1672
11.774862,"NT:/limelight-front/botpose",0;0;0;0;0;0;71.64556884765625
11.77488,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;71.64556884765625
11.774917,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;71.64556884765625
11.774936,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":34.02557373046875,""ts"":61424.217165999995,""v"":1}}"
11.793987,"NT:/limelight-back/tl",19.684999465942383
11.794042,"NT:/limelight-back/hw",54.042999267578125;72.6141128540039;71.44586944580078;53.91315460205078
11.794061,"NT:/limelight-back/tc",0.5411764979362488;0.5411764979362488;0.5411764979362488
11.794079,"NT:/limelight-back/hb",2624
11.794116,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.96055603027344;0;0;0;0
11.794135,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.96055603027344;0;0;0;0
11.794172,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.96055603027344;0;0;0;0
11.794191,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.684999465942383,""ts"":61601.238758,""v"":0}}"
11.808956,"NT:/limelight-front/tl",33.590057373046875
11.808994,"NT:/limelight-front/tc",0.2980392277240753;0.4313725531101227;0.3921568691730499
11.809031,"NT:/limelight-front/hb",1673
11.809049,"NT:/limelight-front/botpose",0;0;0;0;0;0;71.21005249023438
11.809068,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;71.21005249023438
11.809086,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;71.21005249023438
11.809123,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":33.590057373046875,""ts"":61458.453073000004,""v"":1}}"
11.816488,"NT:/limelight-back/tl",21.751073837280273
11.816525,"NT:/limelight-back/tc",0.4901960790157318;0.4901960790157318;0.4901960790157318
11.816543,"NT:/limelight-back/hb",2625
11.816562,"NT:/limelight-back/botpose",0;0;0;0;0;0;38.02663040161133;0;0;0;0
11.816599,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;38.02663040161133;0;0;0;0
11.816618,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;38.02663040161133;0;0;0;0
11.816655,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":21.751073837280273,""ts"":61623.855276999995,""v"":0}}"
11.837245,"NT:/limelight-back/tl",19.25996208190918
11.837282,"NT:/limelight-back/tc",0.5176470875740051;0.5176470875740051;0.5176470875740051
11.837301,"NT:/limelight-back/hb",2626
11.837319,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.535518646240234;0;0;0;0
11.837357,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.535518646240234;0;0;0;0
11.837375,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.535518646240234;0;0;0;0
11.837412,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.25996208190918,""ts"":61643.763425000005,""v"":0}}"
11.84461,"NT:/limelight-front/tl",34.999000549316406
11.844647,"NT:/limelight-front/tc",0.26274511218070984;0.3764705955982208;0.32549020648002625
11.844684,"NT:/limelight-front/hb",1674
11.844702,"NT:/limelight-front/botpose",0;0;0;0;0;0;72.61900329589844
11.844721,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;72.61900329589844
11.844758,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;72.61900329589844
11.844777,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":34.999000549316406,""ts"":61494.067481000006,""v"":1}}"
11.856073,"NT:/limelight-back/tl",18.910795211791992
11.856111,"NT:/limelight-back/tc",0.529411792755127;0.529411792755127;0.529411792755127
11.856129,"NT:/limelight-back/hb",2627
11.856166,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.18635177612305;0;0;0;0
11.856185,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.18635177612305;0;0;0;0
11.856222,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.18635177612305;0;0;0;0
11.85624,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.910795211791992,""ts"":61663.728573,""v"":0}}"
11.875941,"NT:/limelight-back/tl",19.09322166442871
11.875996,"NT:/limelight-back/tc",0.5176470875740051;0.5176470875740051;0.5176470875740051
11.876015,"NT:/limelight-back/hb",2628
11.876033,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.368778228759766;0;0;0;0
11.87607,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.368778228759766;0;0;0;0
11.876089,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.368778228759766;0;0;0;0
11.876126,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.09322166442871,""ts"":61683.335258,""v"":0}}"
11.877814,"NT:/limelight-front/tl",31.955814361572266
11.87787,"NT:/limelight-front/tc",0.21176470816135406;0.29411765933036804;0.3019607961177826
11.877888,"NT:/limelight-front/hb",1675
11.877907,"NT:/limelight-front/botpose",0;0;0;0;0;0;69.57581329345703
11.877925,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;69.57581329345703
11.877962,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;69.57581329345703
11.877981,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":31.955814361572266,""ts"":61526.715388,""v"":1}}"
11.89603,"NT:/limelight-back/tl",19.408222198486328
11.896067,"NT:/limelight-back/tc",0.49803921580314636;0.501960813999176;0.49803921580314636
11.896086,"NT:/limelight-back/hb",2629
11.896123,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.68377685546875;0;0;0;0
11.896141,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.68377685546875;0;0;0;0
11.896179,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.68377685546875;0;0;0;0
11.896197,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.408222198486328,""ts"":61703.580943,""v"":0}}"
11.912632,"NT:/limelight-front/tl",34.46409225463867
11.912688,"NT:/limelight-front/tc",0.1725490242242813;0.21176470816135406;0.19607843458652496
11.912707,"NT:/limelight-front/hb",1676
11.912725,"NT:/limelight-front/botpose",0;0;0;0;0;0;72.08409118652344
11.912762,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;72.08409118652344
11.912781,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;72.08409118652344
11.912799,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":34.46409225463867,""ts"":61561.681018,""v"":1}}"
11.914339,"NT:/limelight-back/tl",17.903499603271484
11.914376,"NT:/limelight-back/tc",0.529411792755127;0.5333333611488342;0.529411792755127
11.914413,"NT:/limelight-back/hb",2630
11.914432,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.179054260253906;0;0;0;0
11.91445,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.179054260253906;0;0;0;0
11.914487,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.179054260253906;0;0;0;0
11.91458,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":17.903499603271484,""ts"":61721.969184,""v"":0}}"
11.933464,"NT:/limelight-back/tl",18.31675910949707
11.93352,"NT:/limelight-back/tc",0.5137255191802979;0.5137255191802979;0.5137255191802979
11.933538,"NT:/limelight-back/hb",2631
11.933557,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.592315673828125;0;0;0;0
11.933594,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.592315673828125;0;0;0;0
11.933612,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.592315673828125;0;0;0;0
11.93365,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.31675910949707,""ts"":61741.02674,""v"":0}}"
11.947024,"NT:/limelight-front/tl",34.213130950927734
11.947525,"NT:/limelight-front/tc",0.14509804546833038;0.2235294133424759;0.16470588743686676
11.947562,"NT:/limelight-front/hb",1677
11.947581,"NT:/limelight-front/botpose",0;0;0;0;0;0;71.8331298828125
11.947618,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;71.8331298828125
11.947748,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;71.8331298828125
11.947785,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":34.213130950927734,""ts"":61596.571294999994,""v"":1}}"
11.954852,"NT:/limelight-back/tl",20.74353790283203
11.954889,"NT:/limelight-back/hb",2632
11.954926,"NT:/limelight-back/botpose",0;0;0;0;0;0;37.01909637451172;0;0;0;0
11.954945,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;37.01909637451172;0;0;0;0
11.954982,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;37.01909637451172;0;0;0;0
11.955001,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":20.74353790283203,""ts"":61762.432646999994,""v"":0}}"
11.974348,"NT:/limelight-back/tl",18.762184143066406
11.974385,"NT:/limelight-back/tc",0.48627451062202454;0.48627451062202454;0.48627451062202454
11.974422,"NT:/limelight-back/hb",2633
11.974441,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.037742614746094;0;0;0;0
11.97446,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.037742614746094;0;0;0;0
11.974497,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.037742614746094;0;0;0;0
11.974515,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.762184143066406,""ts"":61781.997165999994,""v"":0}}"
11.98162,"NT:/limelight-front/tl",33.85499954223633
11.981657,"NT:/limelight-front/tc",0.16078431904315948;0.1921568661928177;0.16862745583057404
11.981694,"NT:/limelight-front/hb",1678
11.981713,"NT:/limelight-front/botpose",0;0;0;0;0;0;71.4749984741211
11.981731,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;71.4749984741211
11.98175,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;71.4749984741211
11.981787,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":33.85499954223633,""ts"":61630.985295,""v"":1}}"
11.994438,"NT:/limelight-back/tl",19.450815200805664
11.994475,"NT:/limelight-back/tc",0.5215686559677124;0.5215686559677124;0.5215686559677124
11.994494,"NT:/limelight-back/hb",2634
11.994531,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.72637176513672;0;0;0;0
11.994549,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.72637176513672;0;0;0;0
11.994586,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.72637176513672;0;0;0;0
11.994605,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.450815200805664,""ts"":61802.049203,""v"":0}}"
12.013544,"NT:/limelight-back/tl",18.695833206176758
12.0136,"NT:/limelight-back/tc",0.5176470875740051;0.5176470875740051;0.5176470875740051
12.013619,"NT:/limelight-back/hb",2635
12.013656,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.97138977050781;0;0;0;0
12.013674,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.97138977050781;0;0;0;0
12.013711,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.97138977050781;0;0;0;0
12.01373,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.695833206176758,""ts"":61821.28848,""v"":0}}"
12.015251,"NT:/limelight-front/tl",32.66563034057617
12.015288,"NT:/limelight-front/tc",0.1568627506494522;0.2235294133424759;0.16470588743686676
12.015307,"NT:/limelight-front/hb",1679
12.015344,"NT:/limelight-front/botpose",0;0;0;0;0;0;70.28562927246094
12.015362,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;70.28562927246094
12.015381,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;70.28562927246094
12.015418,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":32.66563034057617,""ts"":61664.38324,""v"":1}}"
12.033727,"NT:/limelight-back/tl",19.399499893188477
12.033782,"NT:/limelight-back/tc",0.501960813999176;0.501960813999176;0.501960813999176
12.033801,"NT:/limelight-back/hb",2636
12.03382,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.67505645751953;0;0;0;0
12.033857,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.67505645751953;0;0;0;0
12.033875,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.67505645751953;0;0;0;0
12.033912,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.399499893188477,""ts"":61841.27248,""v"":0}}"
12.04495,"NT:/limelight-front/tl",29.444074630737305
12.044987,"NT:/limelight-front/tc",0.1568627506494522;0.21960784494876862;0.14509804546833038
12.045005,"NT:/limelight-front/hb",1680
12.045042,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.06407165527344
12.045061,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.06407165527344
12.045079,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.06407165527344
12.045117,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.444074630737305,""ts"":61694.449203,""v"":1}}"
12.052722,"NT:/limelight-back/tl",18.551000595092773
12.052759,"NT:/limelight-back/hb",2637
12.052778,"NT:/limelight-back/botpose",0;0;0;0;0;0;34.82655715942383;0;0;0;0
12.052815,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;34.82655715942383;0;0;0;0
12.052833,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;34.82655715942383;0;0;0;0
12.05287,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":18.551000595092773,""ts"":61860.415314,""v"":0}}"
12.072923,"NT:/limelight-back/tl",19.43174171447754
12.072979,"NT:/limelight-back/tc",0.48235294222831726;0.48235294222831726;0.48235294222831726
12.073016,"NT:/limelight-back/hb",2638
12.073034,"NT:/limelight-back/botpose",0;0;0;0;0;0;35.707298278808594;0;0;0;0
12.073071,"NT:/limelight-back/botpose_wpiblue",0;0;0;0;0;0;35.707298278808594;0;0;0;0
12.07309,"NT:/limelight-back/botpose_wpired",0;0;0;0;0;0;35.707298278808594;0;0;0;0
12.073108,"NT:/limelight-back/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_avgarea"":0.0,""botpose_avgdist"":0.0,""botpose_span"":0.0,""botpose_tagcount"":0,""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":16.275556564331055,""pID"":0.0,""t6c_rs"":[-0.3199999928474426,0.07000000029802322,0.2199999988079071,0.0,45.0,-180.0],""tl"":19.43174171447754,""ts"":61880.476516999996,""v"":0}}"
